first,last,birth,N
A,H,1824,0
A,H,1825,1
A,H,1826,0
A,H,1827,0
A,H,1828,0
A,H,1829,0
A,H,1830,0
A,H,1831,0
A,H,1832,0
A,H,1833,0
A,H,1834,0
A,H,1835,0
A,H,1836,0
A,H,1837,0
A,H,1838,0
A,H,1839,0
A,H,1840,0
A,H,1841,0
A,H,1842,1
A,H,1843,0
A,H,1844,0
A,H,1845,0
A,H,1846,0
A,H,1847,0
A,H,1848,0
A,H,1849,0
A,H,1850,0
A,H,1851,0
A,H,1852,0
A,H,1853,1
A,H,1854,0
A,H,1855,1
A,H,1856,0
A,H,1857,0
A,H,1858,1
A,H,1859,0
A,H,1860,0
A,H,1861,1
A,H,1862,1
A,H,1863,0
A,H,1864,3
A,H,1865,3
A,H,1866,5
A,H,1867,10
A,H,1868,10
A,H,1869,14
A,H,1870,22
A,H,1871,47
A,H,1872,56
A,H,1873,69
A,H,1874,97
A,H,1875,114
A,H,1876,187
A,H,1877,219
A,H,1878,235
A,H,1879,323
A,H,1880,413
A,H,1881,424
A,H,1882,560
A,H,1883,616
A,H,1884,749
A,H,1885,779
A,H,1886,885
A,H,1887,1005
A,H,1888,1247
A,H,1889,1347
A,H,1890,1424
A,H,1891,1508
A,H,1892,1657
A,H,1893,1854
A,H,1894,2008
A,H,1895,2066
A,H,1896,2160
A,H,1897,2191
A,H,1898,2306
A,H,1899,2267
A,H,1900,2605
A,H,1901,2438
A,H,1902,2674
A,H,1903,2781
A,H,1904,2776
A,H,1905,2990
A,H,1906,2980
A,H,1907,3092
A,H,1908,3326
A,H,1909,3370
A,H,1910,3324
A,H,1911,3199
A,H,1912,3337
A,H,1913,3223
A,H,1914,3311
A,H,1915,3158
A,H,1916,3231
A,H,1917,3128
A,H,1918,3142
A,H,1919,2964
A,H,1920,2950
A,H,1921,2974
A,H,1922,2656
A,H,1923,2546
A,H,1924,2445
A,H,1925,2181
A,H,1926,2013
A,H,1927,1862
A,H,1928,1721
A,H,1929,1536
A,H,1930,1401
A,H,1931,1202
A,H,1932,1053
A,H,1933,919
A,H,1934,893
A,H,1935,810
A,H,1936,672
A,H,1937,648
A,H,1938,609
A,H,1939,593
A,H,1940,498
A,H,1941,489
A,H,1942,473
A,H,1943,451
A,H,1944,402
A,H,1945,359
A,H,1946,347
A,H,1947,342
A,H,1948,306
A,H,1949,289
A,H,1950,250
A,H,1951,256
A,H,1952,261
A,H,1953,208
A,H,1954,163
A,H,1955,178
A,H,1956,140
A,H,1957,167
A,H,1958,128
A,H,1959,114
A,H,1960,112
A,H,1961,96
A,H,1962,89
A,H,1963,76
A,H,1964,76
A,H,1965,61
A,H,1966,53
A,H,1967,39
A,H,1968,47
A,H,1969,31
A,H,1970,45
A,H,1971,34
A,H,1972,36
A,H,1973,33
A,H,1974,34
A,H,1975,28
A,H,1976,28
A,H,1977,25
A,H,1978,28
A,H,1979,18
A,H,1980,15
A,H,1981,26
A,H,1982,23
A,H,1983,13
A,H,1984,16
A,H,1985,20
A,H,1986,11
A,H,1987,19
A,H,1988,9
A,H,1989,12
A,H,1990,9
A,H,1991,8
A,H,1992,11
A,H,1993,6
A,H,1994,8
A,H,1995,9
A,H,1996,10
A,H,1997,6
A,H,1998,11
A,H,1999,5
A,H,2000,14
A,H,2001,9
A,H,2002,9
A,H,2003,6
A,H,2004,6
A,H,2005,8
A,H,2006,5
A,H,2007,2
A,H,2008,3
A,H,2009,7
A,H,2010,3
A,H,2011,0
A,I,1800,0
A,I,1801,0
A,I,1802,0
A,I,1803,0
A,I,1804,0
A,I,1805,0
A,I,1806,0
A,I,1807,0
A,I,1808,0
A,I,1809,0
A,I,1810,0
A,I,1811,0
A,I,1812,0
A,I,1813,0
A,I,1814,0
A,I,1815,0
A,I,1816,0
A,I,1817,0
A,I,1818,0
A,I,1819,0
A,I,1820,0
A,I,1821,0
A,I,1822,0
A,I,1823,0
A,I,1824,0
A,I,1825,0
A,I,1826,0
A,I,1827,0
A,I,1828,0
A,I,1829,0
A,I,1830,0
A,I,1831,0
A,I,1832,0
A,I,1833,0
A,I,1834,0
A,I,1835,0
A,I,1836,1
A,I,1837,0
A,I,1838,0
A,I,1839,0
A,I,1840,0
A,I,1841,0
A,I,1842,0
A,I,1843,0
A,I,1844,0
A,I,1845,0
A,I,1846,0
A,I,1847,0
A,I,1848,0
A,I,1849,0
A,I,1850,0
A,I,1851,0
A,I,1852,0
A,I,1853,0
A,I,1854,0
A,I,1855,0
A,I,1856,0
A,I,1857,0
A,I,1858,0
A,I,1859,0
A,I,1860,0
A,I,1861,0
A,I,1862,1
A,I,1863,1
A,I,1864,0
A,I,1865,0
A,I,1866,2
A,I,1867,4
A,I,1868,2
A,I,1869,4
A,I,1870,14
A,I,1871,17
A,I,1872,23
A,I,1873,32
A,I,1874,39
A,I,1875,57
A,I,1876,80
A,I,1877,74
A,I,1878,92
A,I,1879,117
A,I,1880,139
A,I,1881,149
A,I,1882,204
A,I,1883,248
A,I,1884,255
A,I,1885,293
A,I,1886,359
A,I,1887,347
A,I,1888,460
A,I,1889,471
A,I,1890,466
A,I,1891,549
A,I,1892,607
A,I,1893,628
A,I,1894,628
A,I,1895,691
A,I,1896,708
A,I,1897,700
A,I,1898,720
A,I,1899,676
A,I,1900,782
A,I,1901,832
A,I,1902,898
A,I,1903,864
A,I,1904,951
A,I,1905,909
A,I,1906,995
A,I,1907,1027
A,I,1908,1011
A,I,1909,1027
A,I,1910,1011
A,I,1911,1019
A,I,1912,1051
A,I,1913,1063
A,I,1914,1047
A,I,1915,1054
A,I,1916,1002
A,I,1917,903
A,I,1918,905
A,I,1919,853
A,I,1920,922
A,I,1921,856
A,I,1922,813
A,I,1923,795
A,I,1924,756
A,I,1925,652
A,I,1926,644
A,I,1927,569
A,I,1928,509
A,I,1929,458
A,I,1930,389
A,I,1931,351
A,I,1932,325
A,I,1933,267
A,I,1934,263
A,I,1935,244
A,I,1936,226
A,I,1937,166
A,I,1938,180
A,I,1939,164
A,I,1940,143
A,I,1941,138
A,I,1942,138
A,I,1943,125
A,I,1944,112
A,I,1945,92
A,I,1946,94
A,I,1947,112
A,I,1948,103
A,I,1949,81
A,I,1950,96
A,I,1951,71
A,I,1952,68
A,I,1953,64
A,I,1954,69
A,I,1955,76
A,I,1956,60
A,I,1957,59
A,I,1958,55
A,I,1959,49
A,I,1960,39
A,I,1961,33
A,I,1962,33
A,I,1963,35
A,I,1964,23
A,I,1965,22
A,I,1966,16
A,I,1967,20
A,I,1968,18
A,I,1969,15
A,I,1970,22
A,I,1971,19
A,I,1972,10
A,I,1973,15
A,I,1974,11
A,I,1975,14
A,I,1976,15
A,I,1977,13
A,I,1978,11
A,I,1979,10
A,I,1980,13
A,I,1981,9
A,I,1982,21
A,I,1983,8
A,I,1984,14
A,I,1985,8
A,I,1986,8
A,I,1987,7
A,I,1988,10
A,I,1989,3
A,I,1990,4
A,I,1991,4
A,I,1992,4
A,I,1993,7
A,I,1994,6
A,I,1995,2
A,I,1996,3
A,I,1997,8
A,I,1998,7
A,I,1999,8
A,I,2000,7
A,I,2001,12
A,I,2002,13
A,I,2003,13
A,I,2004,9
A,I,2005,10
A,I,2006,8
A,I,2007,7
A,I,2008,5
A,I,2009,3
A,I,2010,6
A,I,2011,1
A,J,1800,1
A,J,1801,0
A,J,1802,0
A,J,1803,0
A,J,1804,0
A,J,1805,0
A,J,1806,0
A,J,1807,1
A,J,1808,0
A,J,1809,0
A,J,1810,0
A,J,1811,0
A,J,1812,0
A,J,1813,0
A,J,1814,0
A,J,1815,0
A,J,1816,0
A,J,1817,0
A,J,1818,0
A,J,1819,1
A,J,1820,0
A,J,1821,0
A,J,1822,0
A,J,1823,0
A,J,1824,0
A,J,1825,1
A,J,1826,0
A,J,1827,1
A,J,1828,0
A,J,1829,0
A,J,1830,1
A,J,1831,0
A,J,1832,0
A,J,1833,0
A,J,1834,0
A,J,1835,0
A,J,1836,0
A,J,1837,0
A,J,1838,1
A,J,1839,0
A,J,1840,0
A,J,1841,0
A,J,1842,0
A,J,1843,1
A,J,1844,0
A,J,1845,0
A,J,1846,1
A,J,1847,0
A,J,1848,0
A,J,1849,0
A,J,1850,0
A,J,1851,1
A,J,1852,0
A,J,1853,0
A,J,1854,0
A,J,1855,0
A,J,1856,0
A,J,1857,0
A,J,1858,0
A,J,1859,1
A,J,1860,0
A,J,1861,1
A,J,1862,1
A,J,1863,3
A,J,1864,4
A,J,1865,9
A,J,1866,10
A,J,1867,15
A,J,1868,12
A,J,1869,37
A,J,1870,57
A,J,1871,92
A,J,1872,141
A,J,1873,182
A,J,1874,204
A,J,1875,295
A,J,1876,366
A,J,1877,461
A,J,1878,594
A,J,1879,669
A,J,1880,809
A,J,1881,968
A,J,1882,1162
A,J,1883,1322
A,J,1884,1611
A,J,1885,1703
A,J,1886,1829
A,J,1887,2042
A,J,1888,2437
A,J,1889,2347
A,J,1890,2545
A,J,1891,2722
A,J,1892,3009
A,J,1893,3052
A,J,1894,3124
A,J,1895,3253
A,J,1896,3429
A,J,1897,3412
A,J,1898,3444
A,J,1899,3424
A,J,1900,3867
A,J,1901,3703
A,J,1902,4146
A,J,1903,4165
A,J,1904,4403
A,J,1905,4743
A,J,1906,4687
A,J,1907,4909
A,J,1908,5195
A,J,1909,5178
A,J,1910,5407
A,J,1911,5314
A,J,1912,5806
A,J,1913,5815
A,J,1914,5957
A,J,1915,5889
A,J,1916,6034
A,J,1917,5998
A,J,1918,6255
A,J,1919,6124
A,J,1920,6321
A,J,1921,6378
A,J,1922,6032
A,J,1923,5880
A,J,1924,5789
A,J,1925,5562
A,J,1926,5189
A,J,1927,4981
A,J,1928,4628
A,J,1929,4507
A,J,1930,4416
A,J,1931,3941
A,J,1932,3824
A,J,1933,3581
A,J,1934,3378
A,J,1935,3144
A,J,1936,3005
A,J,1937,2757
A,J,1938,2762
A,J,1939,2575
A,J,1940,2541
A,J,1941,2429
A,J,1942,2438
A,J,1943,2461
A,J,1944,2213
A,J,1945,1930
A,J,1946,2079
A,J,1947,2197
A,J,1948,1943
A,J,1949,1730
A,J,1950,1652
A,J,1951,1611
A,J,1952,1537
A,J,1953,1435
A,J,1954,1307
A,J,1955,1264
A,J,1956,1230
A,J,1957,1145
A,J,1958,949
A,J,1959,933
A,J,1960,826
A,J,1961,843
A,J,1962,778
A,J,1963,620
A,J,1964,600
A,J,1965,505
A,J,1966,444
A,J,1967,390
A,J,1968,368
A,J,1969,336
A,J,1970,313
A,J,1971,339
A,J,1972,307
A,J,1973,285
A,J,1974,302
A,J,1975,293
A,J,1976,301
A,J,1977,292
A,J,1978,321
A,J,1979,262
A,J,1980,279
A,J,1981,258
A,J,1982,253
A,J,1983,236
A,J,1984,183
A,J,1985,174
A,J,1986,144
A,J,1987,146
A,J,1988,118
A,J,1989,107
A,J,1990,108
A,J,1991,82
A,J,1992,78
A,J,1993,68
A,J,1994,52
A,J,1995,47
A,J,1996,51
A,J,1997,53
A,J,1998,56
A,J,1999,56
A,J,2000,58
A,J,2001,68
A,J,2002,57
A,J,2003,66
A,J,2004,55
A,J,2005,49
A,J,2006,35
A,J,2007,34
A,J,2008,29
A,J,2009,18
A,J,2010,21
A,J,2011,12
A,K,1800,0
A,K,1801,0
A,K,1802,0
A,K,1803,0
A,K,1804,0
A,K,1805,0
A,K,1806,0
A,K,1807,0
A,K,1808,0
A,K,1809,0
A,K,1810,0
A,K,1811,0
A,K,1812,0
A,K,1813,0
A,K,1814,0
A,K,1815,0
A,K,1816,0
A,K,1817,0
A,K,1818,0
A,K,1819,0
A,K,1820,0
A,K,1821,0
A,K,1822,0
A,K,1823,0
A,K,1824,0
A,K,1825,0
A,K,1826,0
A,K,1827,0
A,K,1828,0
A,K,1829,0
A,K,1830,0
A,K,1831,0
A,K,1832,0
A,K,1833,0
A,K,1834,0
A,K,1835,0
A,K,1836,0
A,K,1837,0
A,K,1838,0
A,K,1839,0
A,K,1840,0
A,K,1841,0
A,K,1842,0
A,K,1843,0
A,K,1844,0
A,K,1845,0
A,K,1846,0
A,K,1847,0
A,K,1848,0
A,K,1849,0
A,K,1850,0
A,K,1851,0
A,K,1852,0
A,K,1853,0
A,K,1854,0
A,K,1855,0
A,K,1856,0
A,K,1857,0
A,K,1858,0
A,K,1859,0
A,K,1860,0
A,K,1861,0
A,K,1862,0
A,K,1863,0
A,K,1864,1
A,K,1865,0
A,K,1866,1
A,K,1867,3
A,K,1868,2
A,K,1869,4
A,K,1870,2
A,K,1871,10
A,K,1872,13
A,K,1873,16
A,K,1874,23
A,K,1875,35
A,K,1876,32
A,K,1877,36
A,K,1878,48
A,K,1879,72
A,K,1880,71
A,K,1881,91
A,K,1882,106
A,K,1883,121
A,K,1884,125
A,K,1885,151
A,K,1886,161
A,K,1887,176
A,K,1888,250
A,K,1889,254
A,K,1890,239
A,K,1891,267
A,K,1892,281
A,K,1893,290
A,K,1894,338
A,K,1895,334
A,K,1896,305
A,K,1897,328
A,K,1898,355
A,K,1899,357
A,K,1900,388
A,K,1901,389
A,K,1902,443
A,K,1903,495
A,K,1904,529
A,K,1905,536
A,K,1906,550
A,K,1907,587
A,K,1908,660
A,K,1909,644
A,K,1910,650
A,K,1911,647
A,K,1912,654
A,K,1913,680
A,K,1914,725
A,K,1915,670
A,K,1916,654
A,K,1917,696
A,K,1918,655
A,K,1919,620
A,K,1920,709
A,K,1921,722
A,K,1922,642
A,K,1923,647
A,K,1924,626
A,K,1925,569
A,K,1926,532
A,K,1927,556
A,K,1928,477
A,K,1929,401
A,K,1930,410
A,K,1931,394
A,K,1932,381
A,K,1933,347
A,K,1934,316
A,K,1935,317
A,K,1936,295
A,K,1937,285
A,K,1938,307
A,K,1939,284
A,K,1940,326
A,K,1941,287
A,K,1942,326
A,K,1943,325
A,K,1944,317
A,K,1945,287
A,K,1946,327
A,K,1947,360
A,K,1948,297
A,K,1949,298
A,K,1950,361
A,K,1951,323
A,K,1952,347
A,K,1953,330
A,K,1954,337
A,K,1955,335
A,K,1956,352
A,K,1957,325
A,K,1958,324
A,K,1959,293
A,K,1960,297
A,K,1961,298
A,K,1962,250
A,K,1963,239
A,K,1964,182
A,K,1965,184
A,K,1966,165
A,K,1967,134
A,K,1968,129
A,K,1969,124
A,K,1970,114
A,K,1971,100
A,K,1972,96
A,K,1973,88
A,K,1974,76
A,K,1975,83
A,K,1976,74
A,K,1977,66
A,K,1978,62
A,K,1979,68
A,K,1980,68
A,K,1981,66
A,K,1982,64
A,K,1983,48
A,K,1984,45
A,K,1985,53
A,K,1986,43
A,K,1987,44
A,K,1988,38
A,K,1989,30
A,K,1990,35
A,K,1991,21
A,K,1992,23
A,K,1993,37
A,K,1994,30
A,K,1995,23
A,K,1996,21
A,K,1997,15
A,K,1998,23
A,K,1999,18
A,K,2000,35
A,K,2001,23
A,K,2002,22
A,K,2003,27
A,K,2004,23
A,K,2005,23
A,K,2006,21
A,K,2007,16
A,K,2008,21
A,K,2009,13
A,K,2010,5
A,K,2011,9
A,L,1800,0
A,L,1801,0
A,L,1802,0
A,L,1803,0
A,L,1804,0
A,L,1805,0
A,L,1806,0
A,L,1807,0
A,L,1808,0
A,L,1809,0
A,L,1810,0
A,L,1811,0
A,L,1812,0
A,L,1813,0
A,L,1814,0
A,L,1815,0
A,L,1816,0
A,L,1817,0
A,L,1818,0
A,L,1819,0
A,L,1820,0
A,L,1821,0
A,L,1822,0
A,L,1823,0
A,L,1824,0
A,L,1825,0
A,L,1826,0
A,L,1827,0
A,L,1828,0
A,L,1829,0
A,L,1830,0
A,L,1831,0
A,L,1832,0
A,L,1833,0
A,L,1834,0
A,L,1835,0
A,L,1836,0
A,L,1837,0
A,L,1838,0
A,L,1839,0
A,L,1840,0
A,L,1841,0
A,L,1842,0
A,L,1843,0
A,L,1844,0
A,L,1845,0
A,L,1846,0
A,L,1847,0
A,L,1848,0
A,L,1849,0
A,L,1850,0
A,L,1851,0
A,L,1852,0
A,L,1853,0
A,L,1854,0
A,L,1855,0
A,L,1856,0
A,L,1857,0
A,L,1858,0
A,L,1859,0
A,L,1860,0
A,L,1861,0
A,L,1862,1
A,L,1863,2
A,L,1864,3
A,L,1865,1
A,L,1866,3
A,L,1867,10
A,L,1868,12
A,L,1869,22
A,L,1870,36
A,L,1871,48
A,L,1872,62
A,L,1873,89
A,L,1874,131
A,L,1875,172
A,L,1876,189
A,L,1877,269
A,L,1878,335
A,L,1879,367
A,L,1880,480
A,L,1881,586
A,L,1882,669
A,L,1883,746
A,L,1884,881
A,L,1885,1023
A,L,1886,1101
A,L,1887,1144
A,L,1888,1440
A,L,1889,1455
A,L,1890,1674
A,L,1891,1816
A,L,1892,1985
A,L,1893,1973
A,L,1894,2171
A,L,1895,2296
A,L,1896,2437
A,L,1897,2470
A,L,1898,2550
A,L,1899,2639
A,L,1900,2957
A,L,1901,2884
A,L,1902,3219
A,L,1903,3147
A,L,1904,3335
A,L,1905,3548
A,L,1906,3579
A,L,1907,3855
A,L,1908,3769
A,L,1909,3832
A,L,1910,3934
A,L,1911,3924
A,L,1912,4118
A,L,1913,4028
A,L,1914,4116
A,L,1915,3883
A,L,1916,3907
A,L,1917,3724
A,L,1918,3766
A,L,1919,3647
A,L,1920,3712
A,L,1921,3662
A,L,1922,3355
A,L,1923,3272
A,L,1924,3085
A,L,1925,2867
A,L,1926,2633
A,L,1927,2527
A,L,1928,2204
A,L,1929,2061
A,L,1930,1966
A,L,1931,1662
A,L,1932,1558
A,L,1933,1412
A,L,1934,1294
A,L,1935,1261
A,L,1936,1139
A,L,1937,1062
A,L,1938,997
A,L,1939,1027
A,L,1940,982
A,L,1941,983
A,L,1942,975
A,L,1943,924
A,L,1944,789
A,L,1945,822
A,L,1946,907
A,L,1947,1031
A,L,1948,927
A,L,1949,829
A,L,1950,764
A,L,1951,724
A,L,1952,651
A,L,1953,601
A,L,1954,548
A,L,1955,483
A,L,1956,492
A,L,1957,396
A,L,1958,431
A,L,1959,383
A,L,1960,368
A,L,1961,339
A,L,1962,290
A,L,1963,306
A,L,1964,243
A,L,1965,204
A,L,1966,177
A,L,1967,140
A,L,1968,137
A,L,1969,135
A,L,1970,116
A,L,1971,115
A,L,1972,103
A,L,1973,73
A,L,1974,85
A,L,1975,80
A,L,1976,65
A,L,1977,60
A,L,1978,57
A,L,1979,51
A,L,1980,52
A,L,1981,66
A,L,1982,59
A,L,1983,41
A,L,1984,34
A,L,1985,40
A,L,1986,41
A,L,1987,23
A,L,1988,29
A,L,1989,29
A,L,1990,34
A,L,1991,28
A,L,1992,16
A,L,1993,19
A,L,1994,19
A,L,1995,14
A,L,1996,10
A,L,1997,19
A,L,1998,14
A,L,1999,13
A,L,2000,13
A,L,2001,13
A,L,2002,16
A,L,2003,8
A,L,2004,23
A,L,2005,19
A,L,2006,18
A,L,2007,17
A,L,2008,13
A,L,2009,9
A,L,2010,8
A,L,2011,2
A,M,1800,0
A,M,1801,0
A,M,1802,0
A,M,1803,0
A,M,1804,0
A,M,1805,0
A,M,1806,0
A,M,1807,0
A,M,1808,0
A,M,1809,0
A,M,1810,0
A,M,1811,0
A,M,1812,0
A,M,1813,1
A,M,1814,0
A,M,1815,0
A,M,1816,0
A,M,1817,0
A,M,1818,0
A,M,1819,0
A,M,1820,0
A,M,1821,0
A,M,1822,2
A,M,1823,0
A,M,1824,0
A,M,1825,0
A,M,1826,0
A,M,1827,0
A,M,1828,1
A,M,1829,0
A,M,1830,0
A,M,1831,0
A,M,1832,0
A,M,1833,0
A,M,1834,0
A,M,1835,0
A,M,1836,0
A,M,1837,0
A,M,1838,0
A,M,1839,0
A,M,1840,0
A,M,1841,0
A,M,1842,0
A,M,1843,0
A,M,1844,1
A,M,1845,0
A,M,1846,0
A,M,1847,0
A,M,1848,0
A,M,1849,0
A,M,1850,1
A,M,1851,0
A,M,1852,0
A,M,1853,0
A,M,1854,0
A,M,1855,0
A,M,1856,0
A,M,1857,1
A,M,1858,1
A,M,1859,1
A,M,1860,2
A,M,1861,5
A,M,1862,4
A,M,1863,3
A,M,1864,2
A,M,1865,10
A,M,1866,11
A,M,1867,27
A,M,1868,15
A,M,1869,39
A,M,1870,67
A,M,1871,86
A,M,1872,149
A,M,1873,137
A,M,1874,248
A,M,1875,322
A,M,1876,408
A,M,1877,460
A,M,1878,543
A,M,1879,680
A,M,1880,917
A,M,1881,942
A,M,1882,1255
A,M,1883,1387
A,M,1884,1577
A,M,1885,1744
A,M,1886,1920
A,M,1887,1983
A,M,1888,2468
A,M,1889,2672
A,M,1890,2764
A,M,1891,2992
A,M,1892,3344
A,M,1893,3309
A,M,1894,3796
A,M,1895,3890
A,M,1896,3933
A,M,1897,4097
A,M,1898,4218
A,M,1899,4260
A,M,1900,4719
A,M,1901,4695
A,M,1902,5117
A,M,1903,5127
A,M,1904,5409
A,M,1905,5566
A,M,1906,5720
A,M,1907,5972
A,M,1908,6096
A,M,1909,6134
A,M,1910,6263
A,M,1911,6317
A,M,1912,6531
A,M,1913,6609
A,M,1914,6723
A,M,1915,6384
A,M,1916,6302
A,M,1917,6250
A,M,1918,6218
A,M,1919,5887
A,M,1920,6222
A,M,1921,6293
A,M,1922,5738
A,M,1923,5367
A,M,1924,5021
A,M,1925,4679
A,M,1926,4106
A,M,1927,3939
A,M,1928,3612
A,M,1929,3314
A,M,1930,3074
A,M,1931,2787
A,M,1932,2633
A,M,1933,2166
A,M,1934,2056
A,M,1935,1968
A,M,1936,1794
A,M,1937,1718
A,M,1938,1602
A,M,1939,1488
A,M,1940,1319
A,M,1941,1275
A,M,1942,1275
A,M,1943,1247
A,M,1944,1156
A,M,1945,1013
A,M,1946,1124
A,M,1947,1151
A,M,1948,1053
A,M,1949,1071
A,M,1950,1021
A,M,1951,998
A,M,1952,1008
A,M,1953,944
A,M,1954,952
A,M,1955,886
A,M,1956,844
A,M,1957,828
A,M,1958,763
A,M,1959,713
A,M,1960,651
A,M,1961,568
A,M,1962,509
A,M,1963,491
A,M,1964,449
A,M,1965,390
A,M,1966,325
A,M,1967,301
A,M,1968,271
A,M,1969,269
A,M,1970,256
A,M,1971,219
A,M,1972,215
A,M,1973,185
A,M,1974,162
A,M,1975,149
A,M,1976,140
A,M,1977,156
A,M,1978,165
A,M,1979,155
A,M,1980,164
A,M,1981,113
A,M,1982,114
A,M,1983,129
A,M,1984,118
A,M,1985,91
A,M,1986,81
A,M,1987,84
A,M,1988,63
A,M,1989,58
A,M,1990,54
A,M,1991,49
A,M,1992,56
A,M,1993,52
A,M,1994,38
A,M,1995,40
A,M,1996,41
A,M,1997,21
A,M,1998,37
A,M,1999,34
A,M,2000,31
A,M,2001,31
A,M,2002,45
A,M,2003,33
A,M,2004,27
A,M,2005,42
A,M,2006,26
A,M,2007,20
A,M,2008,27
A,M,2009,22
A,M,2010,14
A,M,2011,9
A,N,1800,0
A,N,1801,0
A,N,1802,0
A,N,1803,0
A,N,1804,0
A,N,1805,0
A,N,1806,0
A,N,1807,0
A,N,1808,0
A,N,1809,0
A,N,1810,0
A,N,1811,0
A,N,1812,0
A,N,1813,0
A,N,1814,0
A,N,1815,0
A,N,1816,0
A,N,1817,0
A,N,1818,0
A,N,1819,0
A,N,1820,0
A,N,1821,0
A,N,1822,0
A,N,1823,0
A,N,1824,0
A,N,1825,0
A,N,1826,0
A,N,1827,0
A,N,1828,0
A,N,1829,0
A,N,1830,0
A,N,1831,0
A,N,1832,0
A,N,1833,0
A,N,1834,0
A,N,1835,0
A,N,1836,0
A,N,1837,0
A,N,1838,0
A,N,1839,0
A,N,1840,0
A,N,1841,0
A,N,1842,0
A,N,1843,0
A,N,1844,0
A,N,1845,0
A,N,1846,0
A,N,1847,0
A,N,1848,0
A,N,1849,0
A,N,1850,0
A,N,1851,0
A,N,1852,0
A,N,1853,0
A,N,1854,0
A,N,1855,0
A,N,1856,0
A,N,1857,0
A,N,1858,0
A,N,1859,0
A,N,1860,0
A,N,1861,1
A,N,1862,0
A,N,1863,1
A,N,1864,1
A,N,1865,2
A,N,1866,1
A,N,1867,1
A,N,1868,3
A,N,1869,5
A,N,1870,12
A,N,1871,9
A,N,1872,23
A,N,1873,44
A,N,1874,41
A,N,1875,52
A,N,1876,71
A,N,1877,86
A,N,1878,100
A,N,1879,125
A,N,1880,167
A,N,1881,196
A,N,1882,215
A,N,1883,261
A,N,1884,315
A,N,1885,329
A,N,1886,377
A,N,1887,407
A,N,1888,494
A,N,1889,477
A,N,1890,566
A,N,1891,556
A,N,1892,612
A,N,1893,615
A,N,1894,645
A,N,1895,663
A,N,1896,660
A,N,1897,689
A,N,1898,713
A,N,1899,728
A,N,1900,819
A,N,1901,724
A,N,1902,760
A,N,1903,788
A,N,1904,825
A,N,1905,885
A,N,1906,857
A,N,1907,928
A,N,1908,968
A,N,1909,947
A,N,1910,994
A,N,1911,953
A,N,1912,999
A,N,1913,1011
A,N,1914,1023
A,N,1915,1013
A,N,1916,1031
A,N,1917,959
A,N,1918,975
A,N,1919,880
A,N,1920,996
A,N,1921,971
A,N,1922,970
A,N,1923,890
A,N,1924,929
A,N,1925,893
A,N,1926,755
A,N,1927,818
A,N,1928,753
A,N,1929,599
A,N,1930,619
A,N,1931,587
A,N,1932,599
A,N,1933,590
A,N,1934,534
A,N,1935,490
A,N,1936,444
A,N,1937,414
A,N,1938,378
A,N,1939,375
A,N,1940,343
A,N,1941,309
A,N,1942,317
A,N,1943,286
A,N,1944,251
A,N,1945,207
A,N,1946,248
A,N,1947,226
A,N,1948,232
A,N,1949,199
A,N,1950,195
A,N,1951,169
A,N,1952,184
A,N,1953,151
A,N,1954,133
A,N,1955,137
A,N,1956,152
A,N,1957,118
A,N,1958,116
A,N,1959,96
A,N,1960,73
A,N,1961,73
A,N,1962,72
A,N,1963,59
A,N,1964,59
A,N,1965,53
A,N,1966,45
A,N,1967,35
A,N,1968,40
A,N,1969,47
A,N,1970,30
A,N,1971,30
A,N,1972,40
A,N,1973,24
A,N,1974,37
A,N,1975,26
A,N,1976,42
A,N,1977,40
A,N,1978,31
A,N,1979,47
A,N,1980,30
A,N,1981,42
A,N,1982,37
A,N,1983,29
A,N,1984,40
A,N,1985,38
A,N,1986,24
A,N,1987,25
A,N,1988,27
A,N,1989,29
A,N,1990,15
A,N,1991,10
A,N,1992,21
A,N,1993,18
A,N,1994,13
A,N,1995,15
A,N,1996,18
A,N,1997,11
A,N,1998,10
A,N,1999,10
A,N,2000,14
A,N,2001,13
A,N,2002,18
A,N,2003,12
A,N,2004,15
A,N,2005,17
A,N,2006,5
A,N,2007,17
A,N,2008,7
A,N,2009,9
A,N,2010,9
A,N,2011,4
A,O,1800,0
A,O,1801,0
A,O,1802,0
A,O,1803,0
A,O,1804,0
A,O,1805,0
A,O,1806,0
A,O,1807,0
A,O,1808,0
A,O,1809,0
A,O,1810,0
A,O,1811,0
A,O,1812,0
A,O,1813,0
A,O,1814,0
A,O,1815,0
A,O,1816,0
A,O,1817,0
A,O,1818,0
A,O,1819,0
A,O,1820,0
A,O,1821,0
A,O,1822,1
A,O,1823,0
A,O,1824,0
A,O,1825,0
A,O,1826,0
A,O,1827,0
A,O,1828,0
A,O,1829,0
A,O,1830,0
A,O,1831,0
A,O,1832,0
A,O,1833,0
A,O,1834,0
A,O,1835,0
A,O,1836,0
A,O,1837,0
A,O,1838,0
A,O,1839,0
A,O,1840,0
A,O,1841,0
A,O,1842,0
A,O,1843,0
A,O,1844,0
A,O,1845,0
A,O,1846,0
A,O,1847,0
A,O,1848,0
A,O,1849,0
A,O,1850,0
A,O,1851,0
A,O,1852,0
A,O,1853,0
A,O,1854,0
A,O,1855,0
A,O,1856,0
A,O,1857,0
A,O,1858,0
A,O,1859,0
A,O,1860,0
A,O,1861,0
A,O,1862,0
A,O,1863,1
A,O,1864,0
